,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,accommodates,host_is_superhost,host_response_rate,host_response_time,listing_url,maximum_nights,property_type,review_scores_accuracy,review_scores_checkin,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_rating,review_scores_value,distancia
2298,18690301,Modern ensuite,129394222.0,Manuela Maria,PORTO,Bonfim,41.14724,-8.59861,Private room,33.0,3.0,203.0,2022-12-07,3.02,1.0,41.0,23.0,1398289,2.0,f,100.0,within an hour,https://www.airbnb.com/rooms/18690301,1125.0,Private room in rental unit,5.0,4.99,5.0,4.98,4.91,4.98,4.96,1.061982507278329
2299,18532361,Casa Particular de Monsanto 5,119157440.0,Manuela,PORTO,Paranhos,41.17155,-8.6173,Private room,40.0,2.0,15.0,2022-05-29,0.26,8.0,134.0,2.0,16870/AL,2.0,t,100.0,within an hour,https://www.airbnb.com/rooms/18532361,1125.0,Private room in townhouse,4.73,4.73,4.73,4.73,4.73,4.67,4.73,2.498842308453693
2300,18540382,Loureiro 67 I,37066714.0,Diogo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14469,-8.60895,Entire home/apt,47.0,1.0,61.0,2022-11-16,0.9,34.0,332.0,39.0,43637/AL,4.0,f,100.0,within an hour,https://www.airbnb.com/rooms/18540382,1125.0,Entire rental unit,4.66,4.85,4.38,4.72,4.92,4.46,4.44,0.5698593970331423
2301,18541068,Quinta de Vilar Country House with pool near Porto,128700485.0,Carmen,PAREDES,Sobreira,41.13771,-8.38047,Entire home/apt,120.0,2.0,30.0,2022-08-27,0.46,1.0,354.0,5.0,45739/AL,4.0,f,100.0,within an hour,https://www.airbnb.com/rooms/18541068,1125.0,Entire cottage,4.9,4.93,4.87,5.0,4.82,4.9,4.82,19.340685617831937
2302,18239457,Lovely Renewed Apartment+Terrace Porto Center City,43880420.0,Pedro,PORTO,Bonfim,41.14864,-8.58925,Entire home/apt,80.0,2.0,50.0,2018-11-04,0.73,1.0,0.0,0.0,48441/2017,6.0,f,0.0,nan,https://www.airbnb.com/rooms/18239457,1125.0,Entire rental unit,4.96,4.88,4.82,4.94,4.42,4.78,4.8,1.8158889123379462
2303,18690551,Penthouse Loft w/ Terrace & 360View @ ArtDistrict,5527850.0,Paulo And Caroline,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15038,-8.62148,Entire home/apt,140.0,2.0,150.0,2022-11-02,2.25,4.0,88.0,35.0,128557/AL,2.0,t,100.0,within an hour,https://www.airbnb.com/rooms/18690551,10.0,Entire loft,4.95,4.97,4.96,4.99,4.91,4.96,4.89,0.8900845492548454
2304,18255017,My Home - Gaia,26745151.0,Marlene,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13477,-8.61087,Entire home/apt,39.0,2.0,158.0,2022-12-03,2.33,1.0,332.0,35.0,44001/AL,4.0,t,100.0,within an hour,https://www.airbnb.com/rooms/18255017,20.0,Entire rental unit,4.85,4.95,4.94,4.94,4.82,4.8,4.82,1.6490226756775956
2305,18542877,Casa Pilar - Quarto de Casal I,69779137.0,Helder,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1359,-8.60737,Private room,25.0,4.0,13.0,2018-08-17,0.19,9.0,0.0,0.0,Exempt,2.0,f,0.0,nan,https://www.airbnb.com/rooms/18542877,28.0,Private room in rental unit,4.92,5.0,4.85,5.0,4.92,4.92,4.77,1.551784091009497
2306,18698870,Cosy country house between Porto and Douro valley,24564513.0,André,PAREDES,Sobreira,41.11454,-8.40066,Entire home/apt,100.0,2.0,29.0,2022-11-13,0.44,1.0,129.0,9.0,10258/AL,9.0,f,80.0,within a few hours,https://www.airbnb.com/rooms/18698870,1125.0,Entire cottage,4.93,4.97,4.69,4.97,4.66,4.86,4.76,18.034321395792908
2307,18543650,Casa Pilar - Quarto de Casal III,69779137.0,Helder,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13661,-8.60604,Private room,25.0,4.0,7.0,2018-08-31,0.11,9.0,0.0,0.0,Exempt,2.0,f,0.0,nan,https://www.airbnb.com/rooms/18543650,28.0,Private room in rental unit,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.5006581012242672
2309,18265366,Oporto Beach House,126253628.0,Antonio,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.07108,-8.65468,Entire home/apt,98.0,5.0,10.0,2022-10-09,0.15,2.0,123.0,5.0,56938/AL,6.0,f,100.0,within a few hours,https://www.airbnb.com/rooms/18265366,1125.0,Entire home,5.0,5.0,4.89,5.0,4.89,4.89,4.78,9.470161592114687
2310,18268954,"Simples, simpático e sereno",91129602.0,Sergio,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15828,-8.60711,Private room,70.0,2.0,8.0,2022-08-17,0.12,1.0,364.0,1.0,nan,2.0,f,100.0,within an hour,https://www.airbnb.com/rooms/18268954,1125.0,Private room in condo,4.88,5.0,4.75,4.88,4.75,4.88,4.75,1.0159941147960003
2311,18699941,Casa Adamastor,130004637.0,Francisco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15654,-8.60977,Entire home/apt,36.0,1.0,208.0,2022-11-27,3.06,24.0,177.0,21.0,49616/AL,2.0,f,100.0,within an hour,https://www.airbnb.com/rooms/18699941,1125.0,Tiny home,4.76,4.89,4.57,4.94,4.55,4.39,4.45,0.7774706465532637
2312,18271807,Boutique Rentals / Boho Chic Apartment w/ Balcony,185835.0,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1543,-8.61185,Entire home/apt,84.0,1.0,135.0,2022-10-15,1.97,22.0,274.0,6.0,44045/AL,4.0,t,100.0,within an hour,https://www.airbnb.com/rooms/18271807,365.0,Entire rental unit,4.91,4.99,4.93,4.99,4.86,4.92,4.87,0.5286343035988531
2313,18271885,Porto Baixa I,69152985.0,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14811,-8.61632,Entire home/apt,56.0,2.0,153.0,2022-12-11,2.25,2.0,167.0,48.0,41138/AL,2.0,t,100.0,within an hour,https://www.airbnb.com/rooms/18271885,1125.0,Entire rental unit,4.97,4.91,4.97,4.99,4.97,4.93,4.89,0.4831147344198522
2314,18548543,Twin room with shared bathroom,125498412.0,Margarida,PORTO,Lordelo do Ouro e Massarelos,41.15731,-8.63495,Private room,43.0,1.0,70.0,2022-10-14,1.13,7.0,229.0,28.0,75819/AL,2.0,t,90.0,within a few hours,https://www.airbnb.com/rooms/18548543,1125.0,Private room in rental unit,4.94,4.94,4.91,4.96,4.69,4.91,4.86,2.188478181035112
2315,18562937,Le Chien Noir City Centre,128870292.0,HomePorto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15582,-8.61684,Entire home/apt,80.0,3.0,94.0,2022-08-25,1.39,1.0,364.0,9.0,35699/AL,4.0,f,0.0,nan,https://www.airbnb.com/rooms/18562937,60.0,Entire rental unit,4.91,4.97,4.7,4.98,4.75,4.74,4.71,0.8518743667215423
2316,18701153,Casa Prometeu,130004637.0,Francisco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15724,-8.6107,Entire home/apt,35.0,1.0,201.0,2022-12-02,2.97,24.0,178.0,22.0,67800/AL,2.0,f,100.0,within an hour,https://www.airbnb.com/rooms/18701153,1125.0,Tiny home,4.71,4.85,4.59,4.89,4.62,4.32,4.44,0.8496942501819104
2317,18271972,ORM - Almada 02 Apartment,19887538.0,Oporto Rental Management,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15059,-8.61213,Entire home/apt,40.0,1.0,92.0,2022-11-09,1.34,42.0,348.0,15.0,65711/AL,2.0,f,100.0,within an hour,https://www.airbnb.com/rooms/18271972,1125.0,Entire rental unit,4.98,4.9,4.87,4.93,4.89,4.86,4.74,0.15074609566957797
2318,18716375,casa sardão rural,97265637.0,Jaime,TROFA,Muro,41.29041,-8.59946,Entire home/apt,150.0,7.0,22.0,2022-07-30,0.38,1.0,310.0,4.0,58326/AL,6.0,f,100.0,within an hour,https://www.airbnb.com/rooms/18716375,30.0,Entire cottage,5.0,5.0,5.0,5.0,4.86,5.0,4.95,15.686566648507526
2319,18272087,Casa Sr. José-House near Douro River-52798/AL,126275528.0,Fernanda,PORTO,Lordelo do Ouro e Massarelos,41.1467,-8.63151,Entire home/apt,33.0,1.0,163.0,2022-12-01,2.38,1.0,258.0,29.0,52798 /AL,5.0,f,100.0,within an hour,https://www.airbnb.com/rooms/18272087,1125.0,Entire home,4.72,4.87,4.72,4.86,4.68,4.52,4.69,1.7555648451784207
2320,18276837,Atlantico Flat,126371506.0,Teodoro,PORTO,Lordelo do Ouro e Massarelos,41.15141,-8.65038,Entire home/apt,101.0,1.0,99.0,2022-10-27,1.44,1.0,153.0,29.0,58582/AL,4.0,t,100.0,within an hour,https://www.airbnb.com/rooms/18276837,30.0,Entire rental unit,4.91,4.88,4.77,4.93,4.64,4.83,4.72,3.3117011993401446
2321,18564738,arcozelo porto,119666752.0,Georges,VILA NOVA DE GAIA,Arcozelo,41.06525,-8.6339,Entire home/apt,52.0,2.0,49.0,2022-10-03,0.76,1.0,310.0,15.0,nan,6.0,f,88.0,within an hour,https://www.airbnb.com/rooms/18564738,1125.0,Entire rental unit,4.6,4.67,4.64,4.74,4.39,4.51,4.57,9.575201139799722
2322,18566546,Lindo Vale House,125584516.0,Lia,PORTO,Paranhos,41.16584,-8.59998,Entire home/apt,30.0,2.0,108.0,2022-10-30,1.61,1.0,74.0,20.0,45417/AL,4.0,f,100.0,within a day,https://www.airbnb.com/rooms/18566546,30.0,Entire rental unit,4.81,4.92,4.64,4.87,4.6,4.63,4.64,2.0240334552611334
2324,18718979,apartamento com vista panorâmica para o porto,130161491.0,Pedro,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12652,-8.6026,Entire home/apt,100.0,1.0,83.0,2019-12-08,1.22,1.0,259.0,0.0,48838/AL,3.0,f,0.0,nan,https://www.airbnb.com/rooms/18718979,1125.0,Entire rental unit,4.9,4.93,4.81,4.94,4.74,4.86,4.91,2.658839689056361
2325,18572523,"BO - BOLHÃO ""TOMATO"" FOR 2/3/4 GUESTS",127147042.0,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14995,-8.60578,Entire home/apt,66.0,20.0,4.0,2021-05-31,0.14,21.0,353.0,0.0,nan,4.0,f,80.0,within a few hours,https://www.airbnb.com/rooms/18572523,1125.0,Entire rental unit,5.0,5.0,5.0,4.5,5.0,5.0,4.75,0.4304548745219317
2326,18280870,Casa dos Laceiras,126402454.0,Sofia E Sara Ribeiro,VILA NOVA DE GAIA,"Sandim, Olival, Lever e Crestuma",41.02085,-8.50568,Entire home/apt,264.0,2.0,29.0,2022-10-28,0.44,1.0,286.0,3.0,51277/AL,12.0,f,100.0,within an hour,https://www.airbnb.com/rooms/18280870,1125.0,Entire chalet,4.97,4.93,4.86,4.93,4.63,4.93,4.89,16.814451093448586
2327,18282281,GuestReady - Ao Coliseu 2E (Central studio suite),364783572.0,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14706,-8.60521,Entire home/apt,36.0,2.0,112.0,2022-12-04,1.67,245.0,279.0,28.0,36995/AL,2.0,f,0.0,nan,https://www.airbnb.com/rooms/18282281,365.0,Entire rental unit,4.81,4.59,4.71,4.63,4.88,4.6,4.61,0.5538529911558325
2328,18724078,Paraíso Corner Room II,118667593.0,Christine & Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15874,-8.60668,Private room,26.0,2.0,325.0,2022-12-07,4.79,6.0,139.0,59.0,86374/AL,2.0,t,100.0,within an hour,https://www.airbnb.com/rooms/18724078,30.0,Private room in home,4.94,4.94,4.84,4.98,4.71,4.87,4.89,1.0759828962107434
2329,18574397,Oporto Center Spot,128963393.0,Dulce,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14599,-8.60616,Entire home/apt,60.0,2.0,210.0,2022-12-14,3.12,2.0,177.0,45.0,46848/AL,4.0,t,100.0,within an hour,https://www.airbnb.com/rooms/18574397,1125.0,Entire rental unit,4.9,4.84,4.78,4.94,4.89,4.84,4.86,0.5644928576984546
2330,18595453,DOWNTOWN COZY  OPEN SPACE APARTMENT,76767096.0,Helena,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15002,-8.61371,Entire home/apt,75.0,2.0,122.0,2022-11-02,1.88,3.0,349.0,26.0,53679/AL,2.0,t,90.0,within an hour,https://www.airbnb.com/rooms/18595453,1125.0,Entire rental unit,4.99,4.94,4.95,5.0,4.94,4.95,4.9,0.2398683624464371
2331,18727520,"Lima Porto Apartment    ""Superb""",130242618.0,Vitor,PORTO,Bonfim,41.16221,-8.59868,Entire home/apt,66.0,2.0,63.0,2022-10-30,0.93,2.0,0.0,5.0,45145/AL,2.0,f,100.0,within an hour,https://www.airbnb.com/rooms/18727520,28.0,Entire rental unit,4.97,4.97,5.0,4.98,4.56,4.92,4.87,1.7357275832229007
2333,18283308,GuestReady - Ao Coliseu 1C ( central 2 bedroom apa,364783572.0,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14586,-8.60365,Entire home/apt,64.0,2.0,178.0,2022-12-08,2.68,245.0,286.0,28.0,36958/AL,6.0,f,0.0,nan,https://www.airbnb.com/rooms/18283308,365.0,Entire rental unit,4.71,4.62,4.52,4.6,4.89,4.57,4.65,0.7358402557692468
2334,18283408,All-White Studio Apartment with Juliet Balcony,3469454.0,Lígia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14377,-8.61594,Entire home/apt,70.0,1.0,178.0,2022-11-27,2.6,6.0,325.0,25.0,48973/AL,3.0,t,100.0,within an hour,https://www.airbnb.com/rooms/18283408,60.0,Entire rental unit,4.95,4.92,4.99,4.95,4.95,4.94,4.84,0.7735274741382476
2335,18283683,GuestReady - Ao Coliseu 2C,364783572.0,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14756,-8.60534,Entire home/apt,57.0,2.0,188.0,2022-11-30,2.81,245.0,292.0,10.0,36965/AL,6.0,f,0.0,nan,https://www.airbnb.com/rooms/18283683,365.0,Entire rental unit,4.79,4.78,4.63,4.74,4.95,4.68,4.72,0.5178647130185233
2336,18729410,Cosy house Paranhos in Lapa,129307486.0,Tiago,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16048,-8.61328,Entire home/apt,64.0,1.0,1.0,2018-01-01,0.02,5.0,335.0,0.0,44022 Al,4.0,f,100.0,within an hour,https://www.airbnb.com/rooms/18729410,1125.0,Entire home,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.226100335931899
2337,18284059,GuestReady - Ao Coliseu 2D (Central studio suite),364783572.0,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14532,-8.60375,Entire home/apt,36.0,2.0,93.0,2022-10-04,1.41,245.0,289.0,15.0,36977/AL,2.0,f,0.0,nan,https://www.airbnb.com/rooms/18284059,365.0,Entire rental unit,4.83,4.58,4.51,4.53,4.91,4.57,4.63,0.764797623928937
2338,18607563,​ For 4 or 5 - Wonderful Apartment downtown,8161650.0,Manuel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14619,-8.61348,Entire home/apt,85.0,2.0,278.0,2022-12-12,4.1,2.0,352.0,68.0,55851/AL,5.0,f,100.0,within an hour,https://www.airbnb.com/rooms/18607563,1125.0,Entire loft,4.87,4.91,4.78,4.93,4.96,4.73,4.8,0.4363954674847372
2339,18729992,Near Port Wine Cellars,5483106.0,Jorge,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1356,-8.62039,Entire home/apt,60.0,1.0,96.0,2020-10-17,1.42,3.0,46.0,0.0,49213/AL,7.0,t,100.0,within an hour,https://www.airbnb.com/rooms/18729992,1125.0,Entire rental unit,4.81,4.89,4.76,4.95,4.66,4.76,4.64,1.7478306762185303
2340,18607711,Best House Center - with Garage Parking,125993675.0,Maria,PORTO,Lordelo do Ouro e Massarelos,41.15316,-8.63001,Entire home/apt,163.0,1.0,60.0,2022-08-11,0.88,2.0,232.0,3.0,46802/AL,9.0,f,75.0,within a few hours,https://www.airbnb.com/rooms/18607711,30.0,Entire home,4.73,4.81,4.83,4.85,4.63,4.82,4.72,1.6482609697682769
2341,18284370,GuestReady - Ao Coliseu 3C,364783572.0,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14754,-8.60514,Entire home/apt,64.0,2.0,205.0,2022-10-16,3.06,245.0,297.0,18.0,36993/AL,6.0,f,0.0,nan,https://www.airbnb.com/rooms/18284370,365.0,Entire rental unit,4.79,4.71,4.54,4.6,4.96,4.61,4.68,0.5339196739274644
2342,18284780,GuestReady - Ao Coliseu 3D (Central Studio Suite),364783572.0,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14767,-8.6057,Entire home/apt,39.0,2.0,187.0,2022-11-29,2.75,245.0,293.0,37.0,49907/AL,2.0,f,0.0,nan,https://www.airbnb.com/rooms/18284780,365.0,Entire rental unit,4.75,4.6,4.6,4.65,4.92,4.57,4.67,0.4854143374581206
2343,18285006,"Casa Bela Apartments ★ 2 bedrooms, near the beach",3849926.0,Ariana,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.14888,-8.67083,Entire home/apt,150.0,2.0,43.0,2022-10-27,0.65,5.0,179.0,14.0,45705/AL,4.0,t,100.0,within a few hours,https://www.airbnb.com/rooms/18285006,1125.0,Entire rental unit,4.98,4.98,4.93,4.98,4.93,4.95,4.83,5.018552015716611
2344,18735333,Leça house,59714584.0,Pedro,MATOSINHOS,Matosinhos e Leça da Palmeira,41.19611,-8.70726,Private room,50.0,2.0,1.0,2017-06-12,0.01,1.0,83.0,0.0,nan,1.0,f,0.0,nan,https://www.airbnb.com/rooms/18735333,1125.0,Private room in rental unit,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.580964468335642
2345,18304060,Porto City Center 2,125344960.0,Ricardo,PORTO,Bonfim,41.14819,-8.60197,Entire home/apt,40.0,1.0,76.0,2022-12-15,1.11,1.0,300.0,48.0,43794/AL,3.0,f,100.0,within an hour,https://www.airbnb.com/rooms/18304060,1125.0,Entire rental unit,4.92,4.99,4.88,4.99,4.91,4.91,4.85,0.7639700945533773
2346,18607822,Oporto Apartment( very close to metro),91073596.0,Sofia,PORTO,Paranhos,41.17507,-8.60132,Entire home/apt,50.0,2.0,11.0,2018-07-31,0.16,1.0,0.0,0.0,nan,4.0,f,0.0,nan,https://www.airbnb.com/rooms/18607822,1125.0,Entire rental unit,4.88,5.0,5.0,5.0,4.38,4.89,4.88,2.943491437172811
2347,18615102,CLEAN & COOL & CENTRAL: cozy downtown!,113282651.0,Rafaela,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.147586822509766,-8.614674568176271,Entire home/apt,29.0,1.0,192.0,2022-11-06,2.82,6.0,263.0,37.0,121603/AL,4.0,f,100.0,within an hour,https://www.airbnb.com/rooms/18615102,1125.0,Entire rental unit,4.85,4.82,4.83,4.85,4.96,4.74,4.74,0.3872935052058836
2348,18735374,Glamour In Center (T2) - Possibil de Parking,1266562.0,Lovely,PORTO,Bonfim,41.14872,-8.59907,Entire home/apt,80.0,2.0,79.0,2022-04-11,1.17,18.0,301.0,2.0,109484/AL,5.0,f,100.0,within an hour,https://www.airbnb.com/rooms/18735374,1125.0,Entire rental unit,4.72,4.67,4.72,4.61,4.54,4.56,4.63,0.9953436254972234
2349,18736203,Nights On Board+FREE PRIVATE SAILING TOUR INCLUDED,124611103.0,Raul,VILA NOVA DE GAIA,Canidelo,41.14189,-8.65168,Entire home/apt,155.0,2.0,2.0,2017-07-16,0.03,2.0,365.0,0.0,RNAAT 52/2017,3.0,f,100.0,within a few hours,https://www.airbnb.com/rooms/18736203,4.0,Boat,5.0,5.0,5.0,5.0,5.0,4.5,5.0,3.5206511272163805
2350,18615392,Cosy house MIRAGAIA in Lapa,129307486.0,Tiago,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15861,-8.61449,Entire home/apt,60.0,1.0,1.0,2022-08-13,0.24,5.0,239.0,1.0,44025/al,4.0,f,100.0,within an hour,https://www.airbnb.com/rooms/18615392,1125.0,Entire home,5.0,5.0,4.0,5.0,4.0,4.0,4.0,1.0459811208552814
2351,18910704,Oporto Silk with parking near Shopping,89904217.0,Ana Sofia,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.18203,-8.65272,Entire home/apt,61.0,2.0,62.0,2022-10-31,0.92,4.0,70.0,6.0,44181/AL,4.0,t,100.0,within an hour,https://www.airbnb.com/rooms/18910704,1125.0,Entire condo,4.97,4.97,4.9,5.0,4.89,4.94,4.9,5.02577406703872
2352,18913558,| E36 | ideal for families | large area,131817146.0,Sara,PORTO,Paranhos,41.16582,-8.61118,Entire home/apt,89.0,3.0,51.0,2022-09-05,0.76,1.0,1.0,2.0,46091/AL,5.0,f,0.0,nan,https://www.airbnb.com/rooms/18913558,1125.0,Entire rental unit,4.92,4.94,5.0,5.0,4.37,4.92,4.8,1.8037340373722717
2353,18310050,PORTO appart/piscine 6 pers,114845192.0,Sebastien,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.08156,-8.644,Entire home/apt,90.0,3.0,27.0,2022-09-19,0.4,1.0,362.0,9.0,7351,6.0,f,100.0,within an hour,https://www.airbnb.com/rooms/18310050,1125.0,Entire condo,4.72,4.64,4.6,4.68,4.36,4.48,4.44,8.05783290321945
2354,18745134,MatiHouse,25938343.0,José & Patricia,PORTO,Bonfim,41.15158,-8.60334,Entire home/apt,119.0,2.0,267.0,2022-11-25,3.97,1.0,245.0,56.0,55941/AL,6.0,f,100.0,within an hour,https://www.airbnb.com/rooms/18745134,1125.0,Entire rental unit,4.81,4.76,4.73,4.83,4.77,4.71,4.71,0.6701790565370866
2355,18753672,M1.2 | Surf Beach Matosinhos | Porto,39551356.0,Porto Je T'Aime,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17971,-8.68739,Private room,30.0,2.0,38.0,2022-08-29,0.56,22.0,0.0,3.0,69865/AL,2.0,f,100.0,within an hour,https://www.airbnb.com/rooms/18753672,60.0,Private room in home,4.71,4.87,4.82,4.87,4.71,4.68,4.66,7.225485756440129
2357,18930759,Scented Porto House / Jasmine,40676260.0,Tiago,PORTO,Bonfim,41.15444,-8.59976,Entire home/apt,59.0,2.0,46.0,2022-07-22,0.68,4.0,346.0,2.0,51871/AL,2.0,f,0.0,nan,https://www.airbnb.com/rooms/18930759,31.0,Entire rental unit,4.93,4.96,4.87,4.96,4.49,4.7,4.76,1.0768405128170881
2358,18754247,Nomad Townhouse,130479035.0,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.145,-8.61265,Entire home/apt,95.0,2.0,114.0,2019-12-09,1.69,1.0,0.0,0.0,46525/AL,4.0,f,0.0,nan,https://www.airbnb.com/rooms/18754247,1125.0,Entire rental unit,4.82,4.8,4.72,4.88,4.97,4.66,4.6,0.5320716089237602
2361,18330194,GuestReady - Soft Linen Balcony,364783572.0,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15082,-8.60342,Entire home/apt,30.0,1.0,205.0,2022-08-25,3.0,245.0,300.0,29.0,53924/AL,4.0,f,0.0,nan,https://www.airbnb.com/rooms/18330194,365.0,Entire rental unit,4.44,4.41,4.11,4.47,4.8,4.22,4.4,0.6408117131080728
2362,18757243,Low Cost Apartment,130511460.0,Jorge,PORTO,Lordelo do Ouro e Massarelos,41.15627,-8.64508,Entire home/apt,55.0,3.0,2.0,2017-07-22,0.03,1.0,0.0,0.0,nan,7.0,f,0.0,nan,https://www.airbnb.com/rooms/18757243,63.0,Entire rental unit,4.5,5.0,4.5,5.0,4.5,4.5,4.5,2.9562629674985854
2363,18339838,Sweet House Porto | Trindade - with terrace,24001412.0,Susete & Fábio,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1519,-8.61013,Entire home/apt,37.0,2.0,112.0,2022-12-15,1.64,1.0,276.0,15.0,45165/AL,4.0,t,100.0,within an hour,https://www.airbnb.com/rooms/18339838,200.0,Entire rental unit,4.9,4.94,4.8,4.92,4.94,4.8,4.76,0.26374917451163993
2364,18946477,ZE: Awesome double room near Metro in Gaia/Porto,132088662.0,Maria,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.129,-8.60328,Private room,35.0,2.0,21.0,2019-09-17,0.31,1.0,0.0,0.0,41661/AL,2.0,f,0.0,nan,https://www.airbnb.com/rooms/18946477,30.0,Private room in rental unit,5.0,5.0,4.9,5.0,4.62,5.0,4.71,2.377837555475623
2365,18765074,BRA.com Campanhã 102,40592098.0,Bárbara,PORTO,Bonfim,41.15099,-8.5907,Private room,73.0,2.0,3.0,2022-08-17,0.04,24.0,101.0,1.0,51970/AL,6.0,f,100.0,within a few hours,https://www.airbnb.com/rooms/18765074,1125.0,Private room in rental unit,5.0,4.33,4.33,4.67,4.33,4.67,5.0,1.6983578303919347
2366,18947908,12Onze,61361114.0,Rita,ESPINHO,Espinho,41.00316,-8.64434,Entire home/apt,85.0,2.0,67.0,2022-09-25,1.0,1.0,340.0,14.0,AL 43805,4.0,t,100.0,within an hour,https://www.airbnb.com/rooms/18947908,1125.0,Entire home,4.95,4.98,5.0,5.0,4.89,4.97,4.92,16.522880212853803
2367,18340594,Apartamento de Praia,126906508.0,Carlos,VILA NOVA DE GAIA,São Félix da Marinha,41.02471,-8.63883,Entire home/apt,50.0,4.0,44.0,2022-09-21,0.66,1.0,96.0,4.0,85945/AL,4.0,f,0.0,nan,https://www.airbnb.com/rooms/18340594,30.0,Entire rental unit,4.93,4.98,4.95,4.95,4.74,4.91,4.95,14.083030421501809
2369,18340946,MERC PORTO SANTA CATARINA'S PLACE,124699338.0,Merc,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15053939819336,-8.604196548461914,Entire home/apt,51.0,2.0,53.0,2022-11-09,0.9,11.0,355.0,24.0,37063/AL,3.0,t,100.0,within an hour,https://www.airbnb.com/rooms/18340946,1125.0,Entire condo,4.83,4.92,4.89,4.92,4.83,4.81,4.68,0.5709073403637115
2372,18951274,"Individual Bedroom, Metro Salgueiros, #134",25527882.0,Fabien,PORTO,Paranhos,41.16904,-8.60536,Private room,21.0,9.0,0.0,nan,0.5366666666666666,1.0,0.0,0.0,73067/AL,1.0,f,0.0,nan,https://www.airbnb.com/rooms/18951274,1125.0,Private room in condo,4.723333333333334,4.963333333333334,4.6000000000000005,4.886666666666667,4.556666666666667,4.3133333333333335,4.3133333333333335,2.2108240993615222
2373,18767871,BRA.com Campanhã 103,40592098.0,Bárbara,PORTO,Bonfim,41.15097,-8.59073,Entire home/apt,73.0,2.0,1.0,2022-05-28,0.15,24.0,105.0,1.0,51993/AL,4.0,f,100.0,within a few hours,https://www.airbnb.com/rooms/18767871,1125.0,Entire rental unit,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.695655438180341
